,uni_users,user_rating,user_count
6058,A307TOC1JAVSPE,5.0,1.0
6059,A3080D3U51UKGR,5.0,1.0
6060,A308KSSBQG9J04,5.0,1.0
6061,A308SAWURCAGM8,5.0,1.0
6062,A3096GZ3TU3CMA,5.0,1.0
6063,A309CU6AUCJFXK,4.0,1.0
6064,A309KYA8YM96Y4,5.0,1.0
6065,A309XPH1HVO9E3,4.0,1.0
6066,A309ZZ34JPEO4N,5.0,1.0
6067,A30A5I8FG82M2E,3.0,1.0
6068,A30A7RLGOWREJ1,5.0,2.0
6069,A30ALQKKAL3U1X,5.0,1.0
6070,A30B080ODF45D6,5.0,1.0
6071,A30B8RV7XYZ6L6,5.0,1.0
6072,A30BHAD12U6W29,5.0,1.0
6073,A30BNPJ7UOYGQ1,5.0,1.0
6074,A30CNPEA1GI6SO,1.0,1.0
6075,A30D04HKBL2W11,4.0,1.0
6076,A30D2LU54Z9YSM,3.0,1.0
6077,A30DC77HV4YMFL,5.0,1.0
6078,A30EIERCA0UPBX,5.0,1.0
6079,A30ESMN2J7NVSC,5.0,1.0
6080,A30EVNW3J601PN,5.0,2.0
6081,A30F128MMHU6EO,5.0,1.0
6082,A30FF78NLZN5PO,5.0,1.0
6083,A30FIBSZYOUWA7,5.0,1.0
6084,A30FTVF4DL8ISN,3.0,1.0
6085,A30G4PC1SJQTX2,5.0,1.0
6086,A30GEO2VZHFHEK,5.0,1.0
6087,A30GMA4SFAK848,5.0,1.0
6088,A30HF5FTCZFIRQ,4.0,1.0
6089,A30I1365X4J39I,3.0,1.0
6090,A30JCI2CBXFQQ5,5.0,1.0
6091,A30JPZ9TZ7I61U,5.0,1.0
6092,A30JUT77UD5J5K,5.0,1.0
6093,A30K80FKT6PZCH,5.0,1.0
6094,A30KCJ8S5UPVBQ,5.0,1.0
6095,A30KGAJFKLO0K5,5.0,1.0
6096,A30KGXYJA9NGRD,5.0,1.0
6097,A30LOX9OIBSRQB,5.0,1.0
6098,A30NXBU3CDNDFR,5.0,1.0
6099,A30OAPJFZONFP4,5.0,1.0
6100,A30OS0EIOEND41,1.0,1.0
6101,A30PAZU7G8GBGA,3.0,1.0
6102,A30Q8M9MCURDT1,5.0,1.0
6103,A30QEDG7S3V4XY,5.0,1.0
6104,A30QIEC0I85LA6,5.0,1.0
6105,A30QOCCKPWXHU8,5.0,1.0
6106,A30QWRCEBY681H,5.0,1.0
6107,A30RJYJFEY75Q8,4.0,1.0
6108,A30RKNAN4YY5N5,5.0,1.0
6109,A30SK1U9MH6JOC,5.0,1.0
6110,A30TFFIJ62R294,5.0,1.0
6111,A30TPPMDEA73Z4,5.0,1.0
6112,A30TSN3JECCWUG,5.0,1.0
6113,A30TYK11RSXNPE,4.0,1.0
6114,A30UHOBKOGLXD0,1.0,1.0
6115,A30UTESGHA1NWB,5.0,1.0
6116,A30UTJUC9OLOQP,5.0,1.0
6117,A30VMN4HCGZUEG,5.0,1.0
6118,A30WHAH8DQ53PX,4.33333333333,3.0
6119,A30WKFA9B0WV1A,5.0,1.0
6120,A30WLZGD8XN0GT,5.0,1.0
6121,A30X77EJPY6HN5,5.0,1.0
6122,A30XNXVYUI7XUF,5.0,1.0
6123,A30YMJT6N7C5QT,4.0,1.0
6124,A30YP1B6XWP3S4,4.0,1.0
6125,A30YTPOSMT12C5,5.0,1.0
6126,A310FYYEOIM1OG,5.0,1.0
6127,A310NG31V40UBD,5.0,1.0
6128,A310TX4T5EUBNO,4.0,1.0
6129,A310YJ7E7DOY3K,5.0,1.0
6130,A3117T5JI39KXB,5.0,1.0
6131,A311WZA4O7U0Y0,5.0,1.0
6132,A3122YMS4MHR1E,5.0,1.0
6133,A312AN63QOSQK2,5.0,1.0
6134,A312HGQH6R3PQB,5.0,1.0
6135,A312M3R0RKPDZN,4.0,1.0
6136,A312Y9BDECA4I3,3.0,1.0
6137,A3132N8V80Q5VW,5.0,1.0
6138,A313DWIS9270KV,5.0,1.0
6139,A313OU4NOWZDBY,5.0,1.0
6140,A313TQ5DZJADYT,5.0,1.0
6141,A3143WZUXMUUTX,2.0,1.0
6142,A3146IQ148DFV2,5.0,1.0
6143,A317L56T9Q55C2,3.0,1.0
6144,A3184BFZUG981L,4.0,1.0
6145,A318TN1Y8120Q6,5.0,1.0
6146,A3191S0TNGUHCG,5.0,1.0
6147,A3196K6PH01C8D,5.0,1.0
6148,A319BQ7FJ0F3PD,5.0,1.0
6149,A31A05NI80P18K,4.0,1.0
6150,A31AF0IRRKMOBS,5.0,1.0
6151,A31AG9DXC1JG48,3.0,1.0
6152,A31ANMF9F74KNN,5.0,1.0
6153,A31B65LYMFBUSB,5.0,1.0
6154,A31BBCPYMEY6QB,5.0,1.0
6155,A31BEMT2WR2M9W,5.0,1.0
6156,A31C1WQIHNSFQ5,5.0,1.0
6157,A31CDAO187NT0A,5.0,1.0
6158,A31CN0VQSO2MON,5.0,1.0
6159,A31D4LWB0G25P1,5.0,1.0
6160,A31DDZV667551I,5.0,1.0
6161,A31DJJ8LCITP9J,4.0,1.0
6162,A31DW6LXSBFDSF,5.0,1.0
6163,A31E5T38CGPZ4M,5.0,1.0
6164,A31EECKLBUOCUW,1.0,1.0
6165,A31EL99FYSXETG,5.0,1.0
6166,A31EV2EZI2ASC2,3.0,1.0
6167,A31FA5JIK1S03E,5.0,1.0
6168,A31FHAVSZKGROF,5.0,1.0
6169,A31FNKC4D5QBRY,5.0,1.0
6170,A31FP3SVYM16E8,1.0,1.0
6171,A31G95YZ7MFGKQ,2.0,1.0
6172,A31GFCE3TPSSD3,4.0,1.0
6173,A31GG5GHENTIYY,4.0,1.0
6174,A31GIR5HX4UMH,5.0,1.0
6175,A31GU46JWBAP0Y,5.0,1.0
6176,A31GUMZL7R5NRL,5.0,1.0
6177,A31H5YR4HU9EU8,5.0,1.0
6178,A31HR3SSICT5WQ,5.0,1.0
6179,A31I0BPKIUG07P,5.0,1.0
6180,A31I63YXDHS4EJ,5.0,1.0
6181,A31IX70B0M3CC6,5.0,1.0
6182,A31JFU4PI49QW7,5.0,1.0
6183,A31JS200KE9GKE,4.0,1.0
6184,A31JTMZQF2Z1GT,4.0,2.0
6185,A31JUHB3YT6BD8,5.0,1.0
6186,A31JUZ3NVYWYKA,5.0,1.0
6187,A31JWBTY0SWQ91,5.0,1.0
6188,A31JZ3NLE65ZJS,3.0,1.0
6189,A31K7UE5T2YM16,1.0,1.0
6190,A31KC4FJS6ELMP,5.0,1.0
6191,A31KNXNFUZG2S,1.0,1.0
6192,A31KV7PRFXF1SG,2.0,1.0
6193,A31KYSZ7N6TXR6,5.0,1.0
6194,A31KYXBDMT7A5S,5.0,1.0
6195,A31LHED3SKLWVB,3.0,2.0
6196,A31LHX8FY63MVJ,5.0,1.0
6197,A31M73EBANHMEX,5.0,1.0
6198,A31M7TKHZI793G,5.0,1.0
6199,A31MG2PLVC2W7S,5.0,1.0
6200,A31MX1WZHUUQT5,5.0,1.0
6201,A31MXT17X2MFTT,4.0,1.0
6202,A31MZL5LZ84SKR,4.0,1.0
6203,A31N1E5YTVJ8V7,3.0,1.0
6204,A31N2M56ZWRJGA,5.0,1.0
6205,A31NRMDZMRO18C,5.0,1.0
6206,A31OAT3PW6PHZT,3.0,1.0
6207,A31OGHO7AV85J6,5.0,1.0
6208,A31OVZYKZYJLUO,5.0,1.0
6209,A31OWBLNQNVYBD,4.0,1.0
6210,A31P5IKNV4RBWH,5.0,1.0
6211,A31Q9XLCVCJWF,3.0,1.0
6212,A31QDL125800HU,5.0,1.0
6213,A31QYXV9HJYXW2,5.0,1.0
6214,A31RD3696H5ZXZ,5.0,2.0
6215,A31RIH36PWXZWH,5.0,1.0
6216,A31RRC3LYBO7QU,5.0,2.0
6217,A31RUSG1GY5LRH,5.0,1.0
6218,A31RV0W4H6HGPS,5.0,1.0
6219,A31RZ5UH5MERUF,5.0,1.0
6220,A31T1CXBVET4I9,3.0,1.0
6221,A31T6DU0CZBKAT,5.0,1.0
6222,A31T7Z9BQOYCL3,5.0,1.0
6223,A31U2QT7SAL7K,4.0,2.0
6224,A31U70FLY85C1J,5.0,1.0
6225,A31U976SBTSO5Q,3.0,1.0
6226,A31UNFPQGDVCWX,5.0,1.0
6227,A31V2GTSMON550,5.0,1.0
6228,A31V360MQ9G75W,5.0,1.0
6229,A31V9U7J6T4KQB,5.0,1.0
6230,A31VAG7XU59I48,5.0,1.0
6231,A31WFN1JU1E8Z8,4.0,1.0
6232,A31WG6FZ34411A,5.0,1.0
6233,A31WT9MSYWO6WR,5.0,1.0
6234,A31X04DJCQHTGU,5.0,1.0
6235,A31X6IUIAZG2HC,4.0,1.0
6236,A31X9O49RQUNZ1,4.0,1.0
6237,A31XC4S23G9PY1,5.0,1.0
6238,A31XFL1IXC2HNT,5.0,1.0
6239,A31YF0TW55PCF5,5.0,1.0
6240,A31YORTZ5Z1IOJ,5.0,1.0
6241,A31YZMJDC3KUDQ,3.5,4.0
6242,A31Z46CKQO4ILT,5.0,1.0
6243,A3208H59AW6GAN,5.0,1.0
6244,A320L8RAQAIIFX,3.0,1.0
6245,A320PKM24PC4P8,5.0,1.0
6246,A320ZEK0OF78GN,1.0,1.0
6247,A322PQV45FJ081,5.0,1.0
6248,A3234X4JSW2DKI,1.0,1.0
6249,A323MDVJG5QVAN,4.0,1.0
6250,A325AH1YUF4FL5,5.0,1.0
6251,A325JN83MAWUUQ,5.0,1.0
6252,A325S68QH3RV11,5.0,1.0
6253,A326SHAHST9SQD,5.0,1.0
6254,A32766TTNHAUKB,5.0,1.0
6255,A327DLZATLX9KD,5.0,1.0
6256,A327ZFQPWYHTX9,5.0,1.0
6257,A328547P5BGZC,5.0,2.0
6258,A329JUKP90R1AL,5.0,1.0
6259,A32A1BTJBLW7QX,5.0,1.0
6260,A32AK8FOAZEPE2,3.0,1.0
6261,A32AO0YD9PQGUG,4.0,1.0
6262,A32B2V7327AXZ8,5.0,1.0
6263,A32B6XWNR55SRL,5.0,4.0
6264,A32B7Q1GMGW1SE,5.0,1.0
6265,A32BHDDDOLQUR8,4.0,1.0
6266,A32BKRRXCS20A3,5.0,1.0
6267,A32BRFEK0EJHSB,5.0,1.0
6268,A32C08K6VRSJR4,4.0,1.0
6269,A32D9NFPOWP287,5.0,1.0
6270,A32DAIXG32QOCP,2.0,1.0
6271,A32DDV1EYTB8E9,4.0,1.0
6272,A32E8DAYYC4GI6,4.0,1.0
6273,A32F2GPXJGFVDD,5.0,1.0
6274,A32FED3HEL19YZ,4.0,1.0
6275,A32FHFUE87ALH9,5.0,1.0
6276,A32G43IQU5L2SU,5.0,1.0
6277,A32GEE52EYXGLZ,5.0,1.0
6278,A32GMJUJXXHDB4,5.0,1.0
6279,A32H3T09HBLLHK,3.0,1.0
6280,A32I8IJTWM3SW3,1.0,1.0
6281,A32IFYKGXLVE8I,5.0,1.0
6282,A32IRBRX4HQG9D,5.0,1.0
6283,A32ITA26NLDAP2,5.0,1.0
6284,A32J33IV1D3KUU,5.0,1.0
6285,A32JZ9XNHMNWOO,1.0,1.0
6286,A32K7QSHW0PVWA,3.0,1.0
6287,A32K8BD2LE6RUI,5.0,1.0
6288,A32KND16K1Q0U4,3.0,1.0
6289,A32LU1JILJ6SPO,5.0,1.0
6290,A32MJWG4X2IF7M,5.0,1.0
6291,A32MP3L67XTIUP,5.0,1.0
6292,A32N6VHFXHRQ5J,5.0,1.0
6293,A32NFKOZ1NC76D,5.0,1.0
6294,A32NY8I6F5YJJN,5.0,1.0
6295,A32OKUJK4OJ3ND,5.0,1.0
6296,A32PKA0YNC7FFO,5.0,1.0
6297,A32PM1F0JCL58L,5.0,1.0
6298,A32PVQ4CW70UC9,5.0,2.0
6299,A32QQ5Z26MFVGL,5.0,1.0
6300,A32QQX268BXYTF,5.0,1.0
6301,A32QUPV6A1EFRJ,5.0,1.0
6302,A32RJ3B7WCFEAD,5.0,1.0
6303,A32RJMCIFIX16S,5.0,1.0
6304,A32RLWV2JB6ZXO,5.0,1.0
6305,A32RNMWIJAOB7A,4.0,1.0
6306,A32ROCXVVJRKSM,5.0,2.0
6307,A32RVETPA2T6IT,5.0,1.0
6308,A32S8QNBZ731RA,5.0,1.0
6309,A32SJM5GPNG5QL,5.0,1.0
6310,A32SZP29V50233,5.0,1.0
6311,A32T2KVK7CXO5D,5.0,1.0
6312,A32TBRE6AD5W7,5.0,1.0
6313,A32TMOF2D4V4U0,1.0,1.0
6314,A32U2YJXVLSXK6,5.0,1.0
6315,A32UI4CSSM0Q41,5.0,1.0
6316,A32UPA8IY4M71W,3.0,1.0
6317,A32UWY6ZC4IHM0,5.0,1.0
6318,A32W2HD21J4UIU,5.0,1.0
6319,A32W4FY2UDO26S,5.0,1.0
6320,A32WBI67AC77BD,5.0,1.0
6321,A32WK5L6WBCIAY,5.0,1.0
6322,A32WWIJOQ9GWSF,5.0,1.0
6323,A32Y7OLG1GBXDZ,5.0,1.0
6324,A32Y8GS4LHM04D,5.0,1.0
6325,A32YG37R6EMJ9S,5.0,1.0
6326,A32YXHYMAG689K,5.0,1.0
6327,A32YZIGM2HWSC4,5.0,1.0
6328,A32ZOSZVX052IJ,5.0,2.0
6329,A330D2JPM5ZC7J,5.0,1.0
6330,A330RWCC8TY2KS,5.0,1.0
6331,A331LVF11HVCLX,5.0,1.0
6332,A331OF34UX4Y1K,3.5,4.0
6333,A331SN89Q4VD0X,4.0,1.0
6334,A332FB9E2DQNPE,5.0,1.0
6335,A332OZ9MAWFBOQ,1.0,1.0
6336,A332SD0ZP1FQ8Z,5.0,1.0
6337,A332YTFFMDEY0Q,5.0,1.0
6338,A332YZXOWY4GH7,4.0,2.0
6339,A333G9I2SYHC0Y,5.0,1.0
6340,A333IIPSBXEBO5,5.0,1.0
6341,A334DYKDLA9K8L,4.0,1.0
6342,A334W1OG2Y5M3X,5.0,1.0
6343,A335HWVBHCBNA9,4.0,2.0
6344,A335TXJEP1I198,3.0,1.0
6345,A3369T53ZPICDW,5.0,1.0
6346,A336FE20YZZL3A,5.0,1.0
6347,A336KZXZQGD90G,4.0,1.0
6348,A3375IA1V6N0UK,4.0,1.0
6349,A337D9QXDHYO2V,5.0,1.0
6350,A3383V3BUO52Y8,5.0,1.0
6351,A338S4AF7J60LX,4.0,1.0
6352,A338UAWRI8M2A7,5.0,1.0
6353,A338ZJ8F0K1F43,5.0,1.0
6354,A3396DNXMJWCRP,5.0,2.0
6355,A33A374T4503Y1,5.0,1.0
6356,A33AM5CHL1D866,5.0,1.0
6357,A33ARFKKRDXERY,4.0,1.0
6358,A33C1I5WKVENA0,5.0,1.0
6359,A33CWOXBIDNYKK,5.0,1.0
6360,A33DCG3G3HOJWL,3.0,1.0
6361,A33FWTO7DFJJZ8,5.0,1.0
6362,A33G6BX9NNZYQO,5.0,1.0
6363,A33G6WWXIPPS1T,5.0,1.0
6364,A33GX9ELA9VXRA,5.0,1.0
6365,A33HMU9CW2C90U,5.0,1.0
6366,A33I16DAFSWK7J,5.0,1.0
6367,A33IDWU2HL943S,5.0,1.0
6368,A33IGSWCIZ2KKW,5.0,1.0
6369,A33JQOELWVVPP,5.0,1.0
6370,A33JWYDPH40A9A,5.0,1.0
6371,A33JY04MN0C61U,5.0,1.0
6372,A33L3LPSNN2YDN,5.0,1.0
6373,A33LMH8SBNUA76,3.0,3.0
6374,A33MJRK6RMNCGP,5.0,1.0
6375,A33N1M76NCBUX2,5.0,1.0
6376,A33NGU775NFAE1,5.0,1.0
6377,A33O6UAC90G43M,5.0,1.0
6378,A33OJJWM6RBRO0,5.0,1.0
6379,A33OL77M4FNPVK,3.0,1.0
6380,A33OTYH3ZHO92J,1.0,1.0
6381,A33PNAQ33DGBJG,4.75,4.0
6382,A33R7OWBS8ZCVY,5.0,1.0
6383,A33RGS1GE1WV72,5.0,1.0
6384,A33RK2G066WBD,3.0,1.0
6385,A33RLCGUWH30WV,4.0,1.0
6386,A33RW905XTGGDY,4.0,1.0
6387,A33S44J73ODYM8,5.0,1.0
6388,A33TIZ0D4BVI3N,5.0,1.0
6389,A33TPTLQX0L2JB,4.0,1.0
6390,A33V4PCQWDS1CD,5.0,1.0
6391,A33VDUQHAIX1WD,5.0,1.0
6392,A33VQ8AOHLB9B1,5.0,1.0
6393,A33WCFR4H649H8,5.0,1.0
6394,A33WEU4E7UE9GK,5.0,1.0
6395,A33WKG4ENUF6SQ,5.0,1.0
6396,A33WLLC9RU22YG,5.0,1.0
6397,A33WRM4P6ARNFW,5.0,1.0
6398,A33WRT8NIJDLX7,5.0,1.0
6399,A33XBUBE4KEUL5,5.0,1.0
6400,A33XJY8L7U5M0D,5.0,1.0
6401,A33XXSHUWVQRE7,5.0,1.0
6402,A33Y6C4N1FKNJX,5.0,1.0
6403,A33Y8FRZWR17F4,5.0,1.0
6404,A33Z05IKIMOKXM,5.0,1.0
6405,A33Z8L75OXCP78,3.0,1.0
6406,A33ZR3HVJPLCY7,5.0,1.0
6407,A3402PILG02M4I,5.0,1.0
6408,A340I644JJOSZG,5.0,1.0
6409,A3410YP65KJQ3M,5.0,1.0
6410,A34146M6XXUU9L,5.0,1.0
6411,A3415H58HNGQFV,5.0,1.0
6412,A3417F6SI1HQTB,5.0,1.0
6413,A3418TJNAWUL4Z,5.0,1.0
6414,A341PN7JLQ14YT,4.0,1.0
6415,A341S5I19A333Q,5.0,1.0
6416,A341VRN0WF6J0G,4.0,2.0
6417,A3425F8KKFFOFY,5.0,1.0
6418,A342CAVHO0T0PC,5.0,1.0
6419,A342OG44VOZYE2,5.0,1.0
6420,A342SZTPWCNJQ7,5.0,1.0
6421,A3430J2D954MSI,2.0,1.0
6422,A343BBFGCS8Z7G,1.0,1.0
6423,A34496NEDEBE1G,5.0,1.0
6424,A3454CBUNUCRWR,1.0,1.0
6425,A345Q2S6XBN02E,2.0,1.0
6426,A345YRLOHC96J4,5.0,1.0
6427,A3468YE8CACYBE,5.0,1.0
6428,A348GXLRZLEC6E,5.0,1.0
6429,A348P3ZLTB9MN5,4.0,1.0
6430,A348WR2Y9WN1N8,5.0,1.0
6431,A3491JF98SJ6T0,5.0,1.0
6432,A349T16ITCW8YZ,5.0,1.0
6433,A34AUWBF38ANQD,5.0,1.0
6434,A34BFEGF0FGAQB,5.0,1.0
6435,A34CZ9WF9LAF44,4.0,1.0
6436,A34D06JL7LC6MU,5.0,1.0
6437,A34DO0MQF652TC,5.0,1.0
6438,A34EHUI9DJADZJ,5.0,1.0
6439,A34ER32E70C80P,2.0,1.0
6440,A34F63HIUSB535,5.0,1.0
6441,A34F8BCNTCZ1EO,5.0,1.0
6442,A34GFGNQKSJIOV,5.0,1.0
6443,A34GFREG1R1PF9,5.0,1.0
6444,A34HUS1LGX46BA,5.0,1.0
6445,A34IDGPWGVTNS6,4.0,1.0
6446,A34IGMEMZP46VX,5.0,1.0
6447,A34ISJCVU2WAKL,5.0,1.0
6448,A34J4HBPWDDMS7,5.0,1.0
6449,A34JKH7KLSVJ6U,5.0,1.0
6450,A34K29JL8OXXCK,5.0,1.0
6451,A34KMXG1MT5Z2T,5.0,1.0
6452,A34L2104PC2V4K,1.0,1.0
6453,A34LLI6OHSP2CA,5.0,1.0
6454,A34LZTR3UF3NHR,3.0,1.0
6455,A34MCFO8OUYFVJ,3.0,1.0
6456,A34MXVC3UDX3YC,5.0,1.0
6457,A34NPKY5ECXLKI,5.0,1.0
6458,A34NU4C26AY1UM,5.0,1.0
6459,A34OYL9YZXPRB6,5.0,1.0
6460,A34Q0AMG1FK828,5.0,1.0
6461,A34QAQ042IRPVW,5.0,1.0
6462,A34QFGBJZ1A4HN,5.0,1.0
6463,A34QQLVN6EU66L,4.0,1.0
6464,A34R6QC40PUE58,5.0,2.0
6465,A34R9LTYZTE1PF,5.0,1.0
6466,A34RKZLGYGBYYA,4.0,1.0
6467,A34ROH8NGAIZT7,4.0,1.0
6468,A34RVM56YHV95V,5.0,1.0
6469,A34SEKRGMZBOTR,5.0,1.0
6470,A34T7EAKJ71UPU,5.0,1.0
6471,A34TQYR65U57JQ,5.0,1.0
6472,A34TY3WYI6Y884,5.0,1.0
6473,A34UEP804UL6WT,5.0,1.0
6474,A34V391X8YQ8RX,5.0,1.0
6475,A34V8TULI3U5LY,5.0,1.0
6476,A34VBS69XF4J9E,5.0,1.0
6477,A34VOMVEVYG3BI,5.0,1.0
6478,A34VV0DDR0OFE5,5.0,1.0
6479,A34W5DOB0JD5WU,5.0,1.0
6480,A34WN1VQ9R0TUI,5.0,1.0
6481,A34X6305W4VN3C,5.0,1.0
6482,A34XEJCB65JF8P,5.0,1.0
6483,A34XJKTB5C0TXE,5.0,1.0
6484,A34XRZ2P48MCGZ,5.0,2.0
6485,A34Y2EXSWA26HI,5.0,1.0
6486,A34YY998F22EB1,5.0,1.0
6487,A34Z0MEEROF4YT,5.0,1.0
6488,A34Z7E36B6FK4A,5.0,1.0
6489,A34ZEKVLYY0QZM,5.0,1.0
6490,A34ZSJS12TKQY1,5.0,1.0
6491,A350BA35NAQ5E4,5.0,1.0
6492,A350E922C73YU3,5.0,1.0
6493,A351LCO3F69UHS,5.0,1.0
6494,A351QGZ5S8PTBL,5.0,1.0
6495,A351XMJF8DCD8Z,5.0,1.0
6496,A3520OPEH1APSW,5.0,1.0
6497,A352Z4TF0283B6,5.0,1.0
6498,A35340DHISIZ4B,5.0,1.0
6499,A3538LBIIV9TJQ,5.0,1.0
6500,A353UCS8RZLFL4,5.0,1.0
6501,A354CMZU7O0X6S,5.0,1.0
6502,A354YKPKIPALX4,4.0,1.0
6503,A3552OYXYIUVFW,5.0,1.0
6504,A35531WG0CE5UE,5.0,1.0
6505,A356LNIZBRMPT4,5.0,1.0
6506,A356RFKNIG043B,5.0,2.0
6507,A3571X1D84FXFE,5.0,1.0
6508,A3573A5Y7U5AS4,5.0,1.0
6509,A3589PSHU00522,4.0,1.0
6510,A358AWUN0TA3NH,5.0,1.0
6511,A358LMH636KUIR,5.0,1.0
6512,A3597XRPQ8A6D8,4.0,1.0
6513,A35A41TCIKMO4A,5.0,1.0
6514,A35A50LZKY0Q3F,5.0,2.0
6515,A35AL1TC9GRRHJ,4.0,1.0
6516,A35BC8P9DTQTMS,5.0,1.0
6517,A35BR3QOHZ8UM1,3.0,1.0
6518,A35CBVTM1J0FCX,3.0,2.0
6519,A35CDRYY3I95NX,5.0,1.0
6520,A35CMM8PIN3ANK,5.0,1.0
6521,A35DEUZ4OJE2QE,5.0,1.0
6522,A35DRK4A3BUQ1O,1.0,1.0
6523,A35EJMPU9NHA87,5.0,1.0
6524,A35FD8WT2A5HE9,5.0,1.0
6525,A35FXD6TKL40QP,5.0,1.0
6526,A35GZZ65TEWFW4,5.0,1.0
6527,A35H7IIKIUKIT9,4.0,1.0
6528,A35HJ9G8B8ASGB,5.0,1.0
6529,A35HWPX2545JL5,5.0,1.0
6530,A35HYPF5MTCN45,5.0,1.0
6531,A35IJIRGQJALD4,5.0,1.0
6532,A35JNV2ZQQBIUC,5.0,1.0
6533,A35JR4D6FLXYRQ,4.0,2.0
6534,A35JWNLLGI5YIT,5.0,1.0
6535,A35K44GNRGN0BI,5.0,1.0
6536,A35K7AB05G23HI,5.0,1.0
6537,A35KJPLBWHF5GJ,5.0,1.0
6538,A35L0L2NHR6135,5.0,1.0
6539,A35L7B3108LSO5,5.0,1.0
6540,A35LI67350RD79,5.0,1.0
6541,A35M98LBKJDLDJ,5.0,1.0
6542,A35MII4IDQ69GI,5.0,1.0
6543,A35MM6ZS8TXCAT,2.0,1.0
6544,A35ND4D4T0ZCXQ,5.0,1.0
6545,A35NGL609EP0RD,5.0,1.0
6546,A35NNQ6LSWX1BB,5.0,1.0
6547,A35NRDQLDBQ8N6,4.0,1.0
6548,A35O4YSNIEHCR,5.0,1.0
6549,A35OHOD8GQ81AB,5.0,1.0
6550,A35OJBMN5SBK1R,5.0,2.0
6551,A35OZBE1LPKDAP,2.0,1.0
6552,A35PF4XXTB5A8H,5.0,1.0
6553,A35PL5FRB18EAS,4.0,1.0
6554,A35PO9657JRIBY,5.0,1.0
6555,A35REM1YFOFSCT,5.0,1.0
6556,A35RWFPK2EV3GE,5.0,1.0
6557,A35SJSER7HSVFN,5.0,1.0
6558,A35SLV5XTFUZ4C,5.0,1.0
6559,A35SQV6OOA3YSX,5.0,1.0
6560,A35TJ5W1QKZFEV,5.0,1.0
6561,A35TYXJR2U07CE,5.0,1.0
6562,A35U5IXXO9HRRA,1.0,1.0
6563,A35UJVHNTTMTZ1,4.0,1.0
6564,A35V1MNG3N7JIZ,5.0,1.0
6565,A35VE9X8FY57TM,5.0,1.0
6566,A35VSMV7HTI4X8,5.0,1.0
6567,A35WEXMW0DU9KZ,5.0,1.0
6568,A35WOAUCSQ7HVQ,5.0,1.0
6569,A35Z2IJKWP9CH2,5.0,1.0
6570,A35ZEMPFQYVFZ2,5.0,1.0
6571,A35ZJQHB5J5L95,5.0,1.0
6572,A360DPC534SN3C,4.0,1.0
6573,A360E528ENYXA1,5.0,2.0
6574,A360JD6GW08AG2,3.0,1.0
6575,A360KWD9ZQ3KWN,5.0,1.0
6576,A360O6UBJJPCWI,5.0,1.0
6577,A36104RBK1ME3K,5.0,1.0
6578,A363AI9SKE05EO,5.0,1.0
6579,A363RAQ1NTCXTW,3.0,1.0
6580,A364STE80CA8SD,5.0,1.0
6581,A364VC7PVQCNWG,3.0,1.0
6582,A364VIQ3KLAWVX,5.0,1.0
6583,A3650GHO2YG7I3,3.0,1.0
6584,A365ASXPTR7WYK,5.0,1.0
6585,A365H9E9P1J4G9,5.0,1.0
6586,A366AOIFYPHSMJ,5.0,1.0
6587,A367SF01KRMF6H,5.0,1.0
6588,A368PXUO85DSH,4.0,1.0
6589,A368YF6KRY82FD,5.0,1.0
6590,A368YT0E0XJ1H7,5.0,1.0
6591,A369ANE59ZU57A,5.0,1.0
6592,A369IX9LI3QQAI,5.0,1.0
6593,A369OB6SF7SV3G,5.0,1.0
6594,A36A2ZPOB7RMJX,5.0,1.0
6595,A36AL809OXAZ1B,5.0,1.0
6596,A36ANEVX17XF9S,5.0,1.0
6597,A36AXFVN5SGRP1,5.0,1.0
6598,A36B12E2UNP0LL,4.0,1.0
6599,A36B1ITD0S7SFF,5.0,1.0
6600,A36B6PTQ888QCY,5.0,1.0
6601,A36CB1ZVCBDYOA,5.0,1.0
6602,A36COZMASI0Y86,4.0,1.0
6603,A36D8S9JWEKR1F,4.0,1.0
6604,A36DQ87RXWPM69,5.0,1.0
6605,A36EKEC9C4P2QH,5.0,1.0
6606,A36EW68H08UOCS,5.0,1.0
6607,A36FBKFA71BPGN,5.0,1.0
6608,A36FMF0XHWRZ1U,4.0,1.0
6609,A36FRBJ4QO0RQ3,5.0,2.0
6610,A36HPKZX1JQ8UM,5.0,1.0
6611,A36IQACGHWPOVT,5.0,1.0
6612,A36IYXVXO514QQ,5.0,1.0
6613,A36J5TMRPP9RO6,5.0,1.0
6614,A36K4STR6B2077,5.0,1.0
6615,A36KEUEIW7HZ9E,5.0,1.0
6616,A36KKBU7CWOVFO,5.0,1.0
6617,A36KZ47NAJA82N,5.0,1.0
6618,A36L49LZ1G71JN,5.0,1.0
6619,A36L7Q6G2NP7VL,5.0,1.0
6620,A36LE7UZFZY5RC,5.0,1.0
6621,A36LJ97S0IJ84I,5.0,1.0
6622,A36LLEVWK3DDPC,5.0,1.0
6623,A36LOYFKZ8CE44,5.0,1.0
6624,A36O431N0OAM1,5.0,1.0
6625,A36O8QY8HQB3W4,3.0,1.0
6626,A36OJIE1F46RUV,5.0,1.0
6627,A36OY394WTH5BH,5.0,1.0
6628,A36P3JTW0FJ365,4.0,1.0
6629,A36PC4BPA9QEWS,5.0,1.0
6630,A36PLZHPP7A5O0,5.0,1.0
